country,year,food_supply,region
Mongolia,1995,2030.0,East Asia & Pacific
Montenegro,1995,,Europe & Central Asia
Morocco,1995,2950.0,Middle East & North Africa
Mozambique,1995,1850.0,Sub-Saharan Africa
Myanmar,1995,1770.0,East Asia & Pacific
Namibia,1995,2030.0,Sub-Saharan Africa
Nepal,1995,2240.0,South Asia
Netherlands,1995,3360.0,Europe & Central Asia
New Zealand,1995,3210.0,East Asia & Pacific
Nicaragua,1995,1970.0,Latin America & Caribbean
Niger,1995,2060.0,Sub-Saharan Africa
Nigeria,1995,2560.0,Sub-Saharan Africa
North Korea,1995,2100.0,East Asia & Pacific
Norway,1995,3220.0,Europe & Central Asia
Oman,1995,2360.0,Middle East & North Africa
Pakistan,1995,2390.0,South Asia
Panama,1995,2230.0,Latin America & Caribbean
Paraguay,1995,2540.0,Latin America & Caribbean
Peru,1995,2200.0,Latin America & Caribbean
Philippines,1995,2290.0,East Asia & Pacific
Poland,1995,3320.0,Europe & Central Asia
Portugal,1995,3460.0,Europe & Central Asia
Romania,1995,3030.0,Europe & Central Asia
Russia,1995,2890.0,Europe & Central Asia
Rwanda,1995,1810.0,Sub-Saharan Africa
Samoa,1995,2470.0,East Asia & Pacific
Sao Tome and Principe,1995,2110.0,
Saudi Arabia,1995,2850.0,Middle East & North Africa
Senegal,1995,2170.0,Sub-Saharan Africa
Serbia,1995,,Europe & Central Asia
Sierra Leone,1995,2140.0,Sub-Saharan Africa
Slovak Republic,1995,2840.0,Europe & Central Asia
Slovenia,1995,2910.0,Europe & Central Asia
Solomon Islands,1995,2380.0,East Asia & Pacific
South Africa,1995,2810.0,Sub-Saharan Africa
South Korea,1995,3020.0,East Asia & Pacific
Spain,1995,3220.0,Europe & Central Asia
Sri Lanka,1995,2220.0,South Asia
St. Kitts and Nevis,1995,2490.0,Latin America & Caribbean
St. Lucia,1995,2670.0,Latin America & Caribbean
St. Vincent and the Grenadines,1995,2330.0,Latin America & Caribbean
Sudan,1995,2170.0,Sub-Saharan Africa
Suriname,1995,2550.0,Latin America & Caribbean
Swaziland,1995,2210.0,Sub-Saharan Africa
Sweden,1995,3090.0,Europe & Central Asia
Switzerland,1995,3310.0,Europe & Central Asia
Tajikistan,1995,1970.0,Europe & Central Asia
Tanzania,1995,2030.0,Sub-Saharan Africa
Thailand,1995,2420.0,East Asia & Pacific
Timor-Leste,1995,2030.0,East Asia & Pacific
Togo,1995,2050.0,Sub-Saharan Africa
Trinidad and Tobago,1995,2600.0,Latin America & Caribbean
Tunisia,1995,3130.0,Middle East & North Africa
Turkey,1995,3720.0,Europe & Central Asia
Turkmenistan,1995,2540.0,Europe & Central Asia
Uganda,1995,2240.0,Sub-Saharan Africa
Ukraine,1995,2880.0,Europe & Central Asia
United Arab Emirates,1995,3260.0,Middle East & North Africa
United Kingdom,1995,3190.0,Europe & Central Asia
United States,1995,3580.0,North America
Uruguay,1995,2680.0,Latin America & Caribbean
Uzbekistan,1995,2660.0,Europe & Central Asia
Vanuatu,1995,2540.0,East Asia & Pacific
Venezuela,1995,2430.0,Latin America & Caribbean
Vietnam,1995,2030.0,East Asia & Pacific
Yemen,1995,2040.0,Middle East & North Africa
Zambia,1995,2050.0,Sub-Saharan Africa
Zimbabwe,1995,1940.0,Sub-Saharan Africa
Afghanistan,1996,1840.0,South Asia
Albania,1996,2840.0,Europe & Central Asia
Algeria,1996,2780.0,Middle East & North Africa
Angola,1996,1730.0,Sub-Saharan Africa
Antigua and Barbuda,1996,2190.0,Latin America & Caribbean
Argentina,1996,3160.0,Latin America & Caribbean
Armenia,1996,2320.0,Europe & Central Asia
Australia,1996,3080.0,East Asia & Pacific
Austria,1996,3550.0,Europe & Central Asia
Azerbaijan,1996,2220.0,Europe & Central Asia
Bahamas,1996,2540.0,
Bangladesh,1996,2050.0,South Asia
Barbados,1996,2910.0,Latin America & Caribbean
Belarus,1996,3280.0,Europe & Central Asia
Belgium,1996,,Europe & Central Asia
Belize,1996,2650.0,Latin America & Caribbean
Benin,1996,2250.0,Sub-Saharan Africa
Bolivia,1996,2050.0,Latin America & Caribbean
Bosnia and Herzegovina,1996,2880.0,Europe & Central Asia
Botswana,1996,2210.0,Sub-Saharan Africa
Brazil,1996,2840.0,Latin America & Caribbean
Brunei,1996,2910.0,East Asia & Pacific
Bulgaria,1996,2740.0,Europe & Central Asia
Burkina Faso,1996,2340.0,Sub-Saharan Africa
Cambodia,1996,1900.0,East Asia & Pacific
Cameroon,1996,2030.0,Sub-Saharan Africa
Canada,1996,3250.0,North America
Cape Verde,1996,2310.0,
Central African Republic,1996,1900.0,Sub-Saharan Africa
Chad,1996,1820.0,Sub-Saharan Africa
Chile,1996,2780.0,Latin America & Caribbean
China,1996,2700.0,East Asia & Pacific
Colombia,1996,2760.0,Latin America & Caribbean
"Congo, Rep.",1996,1970.0,Sub-Saharan Africa
Costa Rica,1996,2710.0,Latin America & Caribbean
Cote d'Ivoire,1996,2610.0,
Croatia,1996,2550.0,Europe & Central Asia
Cuba,1996,2450.0,Latin America & Caribbean
Cyprus,1996,2720.0,Europe & Central Asia
Czech Republic,1996,3320.0,Europe & Central Asia
Denmark,1996,3290.0,Europe & Central Asia
Djibouti,1996,1690.0,Middle East & North Africa
Dominica,1996,2900.0,Latin America & Caribbean
Dominican Republic,1996,2180.0,Latin America & Caribbean
Ecuador,1996,2300.0,Latin America & Caribbean
Egypt,1996,3330.0,Middle East & North Africa
El Salvador,1996,2400.0,Latin America & Caribbean
Estonia,1996,3060.0,Europe & Central Asia
Ethiopia,1996,1660.0,Sub-Saharan Africa
Fiji,1996,2820.0,East Asia & Pacific
Finland,1996,3020.0,Europe & Central Asia
France,1996,3520.0,Europe & Central Asia
Gabon,1996,2630.0,Sub-Saharan Africa
Gambia,1996,2390.0,
Georgia,1996,2540.0,Europe & Central Asia
Germany,1996,3300.0,Europe & Central Asia
Ghana,1996,2380.0,Sub-Saharan Africa
Greece,1996,3510.0,Europe & Central Asia
Grenada,1996,2380.0,Latin America & Caribbean
Guatemala,1996,2240.0,Latin America & Caribbean
Guinea,1996,2350.0,Sub-Saharan Africa
Guinea-Bissau,1996,2250.0,Sub-Saharan Africa
Guyana,1996,2590.0,Latin America & Caribbean
Haiti,1996,1810.0,Latin America & Caribbean
Honduras,1996,2410.0,Latin America & Caribbean
Hungary,1996,2930.0,Europe & Central Asia
Iceland,1996,3030.0,Europe & Central Asia
India,1996,2340.0,South Asia
Indonesia,1996,2550.0,East Asia & Pacific
Iran,1996,3050.0,Middle East & North Africa
Iraq,1996,2180.0,Middle East & North Africa
Ireland,1996,3610.0,Europe & Central Asia
Israel,1996,3500.0,Middle East & North Africa
Italy,1996,3570.0,Europe & Central Asia
Jamaica,1996,2720.0,Latin America & Caribbean
Japan,1996,2960.0,East Asia & Pacific
Jordan,1996,2660.0,Middle East & North Africa
Kazakhstan,1996,2860.0,Europe & Central Asia
Kenya,1996,2050.0,Sub-Saharan Africa
Kiribati,1996,2770.0,East Asia & Pacific
Kuwait,1996,3270.0,Middle East & North Africa
Kyrgyz Republic,1996,2480.0,Europe & Central Asia
Lao,1996,2030.0,
Latvia,1996,3000.0,Europe & Central Asia
Lebanon,1996,3290.0,Middle East & North Africa
Lesotho,1996,2360.0,Sub-Saharan Africa
Liberia,1996,1990.0,Sub-Saharan Africa
Lithuania,1996,3010.0,Europe & Central Asia
Luxembourg,1996,,Europe & Central Asia
"Macedonia, FYR",1996,2580.0,Europe & Central Asia
Madagascar,1996,2020.0,Sub-Saharan Africa
Malawi,1996,2020.0,Sub-Saharan Africa
Malaysia,1996,2920.0,East Asia & Pacific
Maldives,1996,2420.0,South Asia
Mali,1996,2370.0,Sub-Saharan Africa
Malta,1996,3290.0,Middle East & North Africa
Mauritania,1996,2600.0,Sub-Saharan Africa
Mauritius,1996,2870.0,Sub-Saharan Africa
Mexico,1996,2990.0,Latin America & Caribbean
Moldova,1996,2450.0,Europe & Central Asia
Mongolia,1996,2040.0,East Asia & Pacific
Montenegro,1996,,Europe & Central Asia
Morocco,1996,3090.0,Middle East & North Africa
Mozambique,1996,1940.0,Sub-Saharan Africa
Myanmar,1996,1790.0,East Asia & Pacific
Namibia,1996,2040.0,Sub-Saharan Africa
Nepal,1996,2220.0,South Asia
Netherlands,1996,3370.0,Europe & Central Asia
New Zealand,1996,3200.0,East Asia & Pacific
Nicaragua,1996,1980.0,Latin America & Caribbean
Niger,1996,2100.0,Sub-Saharan Africa
Nigeria,1996,2560.0,Sub-Saharan Africa
North Korea,1996,2080.0,East Asia & Pacific
Norway,1996,3310.0,Europe & Central Asia
Oman,1996,2400.0,Middle East & North Africa
Pakistan,1996,2410.0,South Asia
Panama,1996,2250.0,Latin America & Caribbean
Paraguay,1996,2550.0,Latin America & Caribbean
Peru,1996,2270.0,Latin America & Caribbean
Philippines,1996,2360.0,East Asia & Pacific
Poland,1996,3340.0,Europe & Central Asia
Portugal,1996,3510.0,Europe & Central Asia
Romania,1996,3060.0,Europe & Central Asia
Russia,1996,2790.0,Europe & Central Asia
Rwanda,1996,1770.0,Sub-Saharan Africa
Samoa,1996,2500.0,East Asia & Pacific
Sao Tome and Principe,1996,2170.0,
Saudi Arabia,1996,2910.0,Middle East & North Africa
Senegal,1996,2110.0,Sub-Saharan Africa
Serbia,1996,,Europe & Central Asia
Sierra Leone,1996,2180.0,Sub-Saharan Africa
Slovak Republic,1996,2910.0,Europe & Central Asia
Slovenia,1996,3050.0,Europe & Central Asia
Solomon Islands,1996,2310.0,East Asia & Pacific
South Africa,1996,2800.0,Sub-Saharan Africa
South Korea,1996,3060.0,East Asia & Pacific
Spain,1996,3360.0,Europe & Central Asia
Sri Lanka,1996,2240.0,South Asia
St. Kitts and Nevis,1996,2510.0,Latin America & Caribbean
St. Lucia,1996,2670.0,Latin America & Caribbean
St. Vincent and the Grenadines,1996,2330.0,Latin America & Caribbean
Sudan,1996,2160.0,Sub-Saharan Africa
Suriname,1996,2590.0,Latin America & Caribbean
Swaziland,1996,2220.0,Sub-Saharan Africa
Sweden,1996,3040.0,Europe & Central Asia
Switzerland,1996,3340.0,Europe & Central Asia
Tajikistan,1996,1930.0,Europe & Central Asia
Tanzania,1996,2040.0,Sub-Saharan Africa
Thailand,1996,2560.0,East Asia & Pacific
Timor-Leste,1996,1890.0,East Asia & Pacific
Togo,1996,2110.0,Sub-Saharan Africa
Trinidad and Tobago,1996,2640.0,Latin America & Caribbean
Tunisia,1996,3200.0,Middle East & North Africa
Turkey,1996,3690.0,Europe & Central Asia
Turkmenistan,1996,2510.0,Europe & Central Asia
Uganda,1996,2130.0,Sub-Saharan Africa
Ukraine,1996,2800.0,Europe & Central Asia
United Arab Emirates,1996,3250.0,Middle East & North Africa
United Kingdom,1996,3270.0,Europe & Central Asia
United States,1996,3590.0,North America
Uruguay,1996,2820.0,Latin America & Caribbean
Uzbekistan,1996,2590.0,Europe & Central Asia
Vanuatu,1996,2630.0,East Asia & Pacific
Venezuela,1996,2380.0,Latin America & Caribbean
Vietnam,1996,2020.0,East Asia & Pacific
Yemen,1996,2030.0,Middle East & North Africa
Zambia,1996,2030.0,Sub-Saharan Africa
Zimbabwe,1996,1980.0,Sub-Saharan Africa
Afghanistan,1997,1870.0,South Asia
Albania,1997,2730.0,Europe & Central Asia
Algeria,1997,2730.0,Middle East & North Africa
Angola,1997,1730.0,Sub-Saharan Africa
Antigua and Barbuda,1997,2160.0,Latin America & Caribbean
Argentina,1997,3130.0,Latin America & Caribbean
Armenia,1997,2330.0,Europe & Central Asia
Australia,1997,3100.0,East Asia & Pacific
Austria,1997,3490.0,Europe & Central Asia
Azerbaijan,1997,2020.0,Europe & Central Asia
Bahamas,1997,2650.0,
Bangladesh,1997,2100.0,South Asia
Barbados,1997,2970.0,Latin America & Caribbean
Belarus,1997,3280.0,Europe & Central Asia
Belgium,1997,,Europe & Central Asia
Belize,1997,2660.0,Latin America & Caribbean
Benin,1997,2240.0,Sub-Saharan Africa
Bolivia,1997,2060.0,Latin America & Caribbean
Bosnia and Herzegovina,1997,3090.0,Europe & Central Asia
Botswana,1997,2170.0,Sub-Saharan Africa
Brazil,1997,2850.0,Latin America & Caribbean
Brunei,1997,2820.0,East Asia & Pacific
Bulgaria,1997,2680.0,Europe & Central Asia
Burkina Faso,1997,2310.0,Sub-Saharan Africa
Cambodia,1997,1900.0,East Asia & Pacific
Cameroon,1997,2100.0,Sub-Saharan Africa
Canada,1997,3390.0,North America
Cape Verde,1997,2340.0,
Central African Republic,1997,1920.0,Sub-Saharan Africa
Chad,1997,1900.0,Sub-Saharan Africa
Chile,1997,2790.0,Latin America & Caribbean
China,1997,2730.0,East Asia & Pacific
Colombia,1997,2770.0,Latin America & Caribbean
"Congo, Rep.",1997,1990.0,Sub-Saharan Africa
Costa Rica,1997,2720.0,Latin America & Caribbean
Cote d'Ivoire,1997,2670.0,
Croatia,1997,2530.0,Europe & Central Asia
Cuba,1997,2560.0,Latin America & Caribbean
Cyprus,1997,2720.0,Europe & Central Asia
Czech Republic,1997,3240.0,Europe & Central Asia
Denmark,1997,3370.0,Europe & Central Asia
Djibouti,1997,1760.0,Middle East & North Africa
Dominica,1997,2930.0,Latin America & Caribbean
Dominican Republic,1997,2150.0,Latin America & Caribbean
Ecuador,1997,2330.0,Latin America & Caribbean
Egypt,1997,3360.0,Middle East & North Africa
El Salvador,1997,2430.0,Latin America & Caribbean
Estonia,1997,3010.0,Europe & Central Asia
Ethiopia,1997,1680.0,Sub-Saharan Africa
Fiji,1997,2850.0,East Asia & Pacific
Finland,1997,3150.0,Europe & Central Asia
France,1997,3550.0,Europe & Central Asia
Gabon,1997,2630.0,Sub-Saharan Africa
Gambia,1997,2480.0,
Georgia,1997,2650.0,Europe & Central Asia
Germany,1997,3180.0,Europe & Central Asia
Ghana,1997,2400.0,Sub-Saharan Africa
Greece,1997,3520.0,Europe & Central Asia
Grenada,1997,2400.0,Latin America & Caribbean
Guatemala,1997,2130.0,Latin America & Caribbean
Guinea,1997,2290.0,Sub-Saharan Africa
Guinea-Bissau,1997,2190.0,Sub-Saharan Africa
Guyana,1997,2680.0,Latin America & Caribbean
Haiti,1997,1840.0,Latin America & Caribbean
Honduras,1997,2400.0,Latin America & Caribbean
Hungary,1997,3010.0,Europe & Central Asia
Iceland,1997,3110.0,Europe & Central Asia
India,1997,2370.0,South Asia
Indonesia,1997,2500.0,East Asia & Pacific
Iran,1997,3090.0,Middle East & North Africa
Iraq,1997,2100.0,Middle East & North Africa
Ireland,1997,3680.0,Europe & Central Asia
Israel,1997,3510.0,Middle East & North Africa
Italy,1997,3580.0,Europe & Central Asia
Jamaica,1997,2700.0,Latin America & Caribbean
Japan,1997,2940.0,East Asia & Pacific
Jordan,1997,2750.0,Middle East & North Africa
Kazakhstan,1997,2860.0,Europe & Central Asia
Kenya,1997,2020.0,Sub-Saharan Africa
Kiribati,1997,2770.0,East Asia & Pacific
Kuwait,1997,3340.0,Middle East & North Africa
Kyrgyz Republic,1997,2640.0,Europe & Central Asia
Lao,1997,2040.0,
Latvia,1997,2920.0,Europe & Central Asia
Lebanon,1997,3370.0,Middle East & North Africa
Lesotho,1997,2400.0,Sub-Saharan Africa
Liberia,1997,2170.0,Sub-Saharan Africa
Lithuania,1997,3180.0,Europe & Central Asia
Luxembourg,1997,,Europe & Central Asia
"Macedonia, FYR",1997,2770.0,Europe & Central Asia
Madagascar,1997,2020.0,Sub-Saharan Africa
Malawi,1997,2060.0,Sub-Saharan Africa
Malaysia,1997,2910.0,East Asia & Pacific
Maldives,1997,2400.0,South Asia
Mali,1997,2360.0,Sub-Saharan Africa
Malta,1997,3300.0,Middle East & North Africa
Mauritania,1997,2620.0,Sub-Saharan Africa
Mauritius,1997,2830.0,Sub-Saharan Africa
Mexico,1997,2970.0,Latin America & Caribbean
Moldova,1997,2460.0,Europe & Central Asia
Mongolia,1997,2030.0,East Asia & Pacific
Montenegro,1997,,Europe & Central Asia
Morocco,1997,3100.0,Middle East & North Africa
Mozambique,1997,1970.0,Sub-Saharan Africa
Myanmar,1997,1840.0,East Asia & Pacific
Namibia,1997,2080.0,Sub-Saharan Africa
Nepal,1997,2270.0,South Asia
Netherlands,1997,3270.0,Europe & Central Asia
New Zealand,1997,3220.0,East Asia & Pacific
Nicaragua,1997,1960.0,Latin America & Caribbean
Niger,1997,2170.0,Sub-Saharan Africa
Nigeria,1997,2600.0,Sub-Saharan Africa
North Korea,1997,2130.0,East Asia & Pacific
Norway,1997,3330.0,Europe & Central Asia
Oman,1997,2360.0,Middle East & North Africa
Pakistan,1997,2400.0,South Asia
Panama,1997,2180.0,Latin America & Caribbean
Paraguay,1997,2600.0,Latin America & Caribbean
Peru,1997,2320.0,Latin America & Caribbean
Philippines,1997,2340.0,East Asia & Pacific
Poland,1997,3320.0,Europe & Central Asia
Portugal,1997,3390.0,Europe & Central Asia
Romania,1997,3050.0,Europe & Central Asia
Russia,1997,2860.0,Europe & Central Asia
Rwanda,1997,1720.0,Sub-Saharan Africa
Samoa,1997,2550.0,East Asia & Pacific
Sao Tome and Principe,1997,2190.0,
Saudi Arabia,1997,2980.0,Middle East & North Africa
Senegal,1997,2110.0,Sub-Saharan Africa
Serbia,1997,,Europe & Central Asia
Sierra Leone,1997,2200.0,Sub-Saharan Africa
Slovak Republic,1997,2900.0,Europe & Central Asia
Slovenia,1997,2930.0,Europe & Central Asia
Solomon Islands,1997,2410.0,East Asia & Pacific
South Africa,1997,2820.0,Sub-Saharan Africa
South Korea,1997,3070.0,East Asia & Pacific
Spain,1997,3300.0,Europe & Central Asia
Sri Lanka,1997,2270.0,South Asia
St. Kitts and Nevis,1997,2420.0,Latin America & Caribbean
St. Lucia,1997,2740.0,Latin America & Caribbean
St. Vincent and the Grenadines,1997,2310.0,Latin America & Caribbean
Sudan,1997,2150.0,Sub-Saharan Africa
Suriname,1997,2540.0,Latin America & Caribbean
Swaziland,1997,2160.0,Sub-Saharan Africa
Sweden,1997,3090.0,Europe & Central Asia
Switzerland,1997,3320.0,Europe & Central Asia
Tajikistan,1997,1910.0,Europe & Central Asia
Tanzania,1997,2000.0,Sub-Saharan Africa
Thailand,1997,2540.0,East Asia & Pacific
Timor-Leste,1997,1920.0,East Asia & Pacific
Togo,1997,2150.0,Sub-Saharan Africa
Trinidad and Tobago,1997,2620.0,Latin America & Caribbean
Tunisia,1997,3250.0,Middle East & North Africa
Turkey,1997,3600.0,Europe & Central Asia
Turkmenistan,1997,2540.0,Europe & Central Asia
Uganda,1997,2160.0,Sub-Saharan Africa
Ukraine,1997,2850.0,Europe & Central Asia
United Arab Emirates,1997,3260.0,Middle East & North Africa
United Kingdom,1997,3330.0,Europe & Central Asia
United States,1997,3650.0,North America
Uruguay,1997,2810.0,Latin America & Caribbean
Uzbekistan,1997,2540.0,Europe & Central Asia
Vanuatu,1997,2680.0,East Asia & Pacific
Venezuela,1997,2280.0,Latin America & Caribbean
Vietnam,1997,1990.0,East Asia & Pacific
Yemen,1997,2050.0,Middle East & North Africa
Zambia,1997,1970.0,Sub-Saharan Africa
Zimbabwe,1997,2010.0,Sub-Saharan Africa
Afghanistan,1998,1900.0,South Asia
Albania,1998,2730.0,Europe & Central Asia
Algeria,1998,2790.0,Middle East & North Africa
Angola,1998,1750.0,Sub-Saharan Africa
Antigua and Barbuda,1998,2150.0,Latin America & Caribbean
Argentina,1998,3160.0,Latin America & Caribbean
Armenia,1998,2320.0,Europe & Central Asia
Australia,1998,3020.0,East Asia & Pacific
Austria,1998,3610.0,Europe & Central Asia
Azerbaijan,1998,2120.0,Europe & Central Asia
Bahamas,1998,2600.0,
Bangladesh,1998,2160.0,South Asia
Barbados,1998,2810.0,Latin America & Caribbean
Belarus,1998,3220.0,Europe & Central Asia
Belgium,1998,,Europe & Central Asia
Belize,1998,2650.0,Latin America & Caribbean
Benin,1998,2240.0,Sub-Saharan Africa
Bolivia,1998,1950.0,Latin America & Caribbean
Bosnia and Herzegovina,1998,3020.0,Europe & Central Asia
Botswana,1998,2080.0,Sub-Saharan Africa
Brazil,1998,2850.0,Latin America & Caribbean
Brunei,1998,2850.0,East Asia & Pacific
Bulgaria,1998,2820.0,Europe & Central Asia
Burkina Faso,1998,2290.0,Sub-Saharan Africa
Cambodia,1998,1980.0,East Asia & Pacific
Cameroon,1998,2100.0,Sub-Saharan Africa
Canada,1998,3460.0,North America
Cape Verde,1998,2340.0,
Central African Republic,1998,1990.0,Sub-Saharan Africa
Chad,1998,2040.0,Sub-Saharan Africa
Chile,1998,2800.0,Latin America & Caribbean
China,1998,2770.0,East Asia & Pacific
Colombia,1998,2730.0,Latin America & Caribbean
"Congo, Rep.",1998,2050.0,Sub-Saharan Africa
Costa Rica,1998,2760.0,Latin America & Caribbean
Cote d'Ivoire,1998,2640.0,
Croatia,1998,2520.0,Europe & Central Asia
Cuba,1998,2650.0,Latin America & Caribbean
Cyprus,1998,2730.0,Europe & Central Asia
Czech Republic,1998,3270.0,Europe & Central Asia
Denmark,1998,3400.0,Europe & Central Asia
Djibouti,1998,1860.0,Middle East & North Africa
Dominica,1998,2910.0,Latin America & Caribbean
Dominican Republic,1998,2140.0,Latin America & Caribbean
Ecuador,1998,2250.0,Latin America & Caribbean
Egypt,1998,3340.0,Middle East & North Africa
El Salvador,1998,2430.0,Latin America & Caribbean
Estonia,1998,2960.0,Europe & Central Asia
Ethiopia,1998,1680.0,Sub-Saharan Africa
Fiji,1998,2830.0,East Asia & Pacific
Finland,1998,3180.0,Europe & Central Asia
France,1998,3590.0,Europe & Central Asia
Gabon,1998,2660.0,Sub-Saharan Africa
Gambia,1998,2360.0,
Georgia,1998,2610.0,Europe & Central Asia
Germany,1998,3290.0,Europe & Central Asia
Ghana,1998,2430.0,Sub-Saharan Africa
Greece,1998,3540.0,Europe & Central Asia
Grenada,1998,2320.0,Latin America & Caribbean
Guatemala,1998,2160.0,Latin America & Caribbean
Guinea,1998,2260.0,Sub-Saharan Africa
Guinea-Bissau,1998,2150.0,Sub-Saharan Africa
Guyana,1998,2680.0,Latin America & Caribbean
Haiti,1998,1920.0,Latin America & Caribbean
Honduras,1998,2410.0,Latin America & Caribbean
Hungary,1998,3010.0,Europe & Central Asia
Iceland,1998,3120.0,Europe & Central Asia
India,1998,2360.0,South Asia
Indonesia,1998,2490.0,East Asia & Pacific
