country,year,food_supply,region,lifeexpband
Norway,2002,3460.0,Europe & Central Asia,H
Oman,2002,2630.0,Middle East & North Africa,H
Pakistan,2002,2260.0,South Asia,M
Panama,2002,2350.0,Latin America & Caribbean,H
Paraguay,2002,2680.0,Latin America & Caribbean,H
Peru,2002,2340.0,Latin America & Caribbean,H
Philippines,2002,2390.0,East Asia & Pacific,M
Poland,2002,3430.0,Europe & Central Asia,H
Portugal,2002,3530.0,Europe & Central Asia,H
Romania,2002,3320.0,Europe & Central Asia,H
Russia,2002,3030.0,Europe & Central Asia,M
Rwanda,2002,2090.0,Sub-Saharan Africa,M
Samoa,2002,2820.0,East Asia & Pacific,M
Sao Tome and Principe,2002,2460.0,,M
Saudi Arabia,2002,3020.0,Middle East & North Africa,H
Senegal,2002,2140.0,Sub-Saharan Africa,M
Serbia,2002,,Europe & Central Asia,H
Sierra Leone,2002,2050.0,Sub-Saharan Africa,L
Slovak Republic,2002,2800.0,Europe & Central Asia,H
Slovenia,2002,3080.0,Europe & Central Asia,H
Solomon Islands,2002,2390.0,East Asia & Pacific,L
South Africa,2002,2910.0,Sub-Saharan Africa,L
South Korea,2002,3080.0,East Asia & Pacific,H
Spain,2002,3360.0,Europe & Central Asia,H
Sri Lanka,2002,2330.0,South Asia,H
St. Kitts and Nevis,2002,2510.0,Latin America & Caribbean,
St. Lucia,2002,2680.0,Latin America & Caribbean,H
St. Vincent and the Grenadines,2002,2660.0,Latin America & Caribbean,M
Sudan,2002,2280.0,Sub-Saharan Africa,M
Suriname,2002,2560.0,Latin America & Caribbean,M
Swaziland,2002,2390.0,Sub-Saharan Africa,L
Sweden,2002,3130.0,Europe & Central Asia,H
Switzerland,2002,3440.0,Europe & Central Asia,H
Tajikistan,2002,1940.0,Europe & Central Asia,M
Tanzania,2002,2110.0,Sub-Saharan Africa,L
Thailand,2002,2630.0,East Asia & Pacific,H
Timor-Leste,2002,2060.0,East Asia & Pacific,M
Togo,2002,2160.0,Sub-Saharan Africa,L
Trinidad and Tobago,2002,2790.0,Latin America & Caribbean,H
Tunisia,2002,3190.0,Middle East & North Africa,H
Turkey,2002,3610.0,Europe & Central Asia,H
Turkmenistan,2002,2680.0,Europe & Central Asia,M
Uganda,2002,2330.0,Sub-Saharan Africa,L
Ukraine,2002,3050.0,Europe & Central Asia,M
United Arab Emirates,2002,3360.0,Middle East & North Africa,H
United Kingdom,2002,3420.0,Europe & Central Asia,H
United States,2002,3780.0,North America,H
Uruguay,2002,2840.0,Latin America & Caribbean,H
Uzbekistan,2002,2290.0,Europe & Central Asia,M
Vanuatu,2002,2700.0,East Asia & Pacific,L
Venezuela,2002,2220.0,Latin America & Caribbean,H
Vietnam,2002,2360.0,East Asia & Pacific,H
Yemen,2002,2080.0,Middle East & North Africa,M
Zambia,2002,1850.0,Sub-Saharan Africa,L
Zimbabwe,2002,2020.0,Sub-Saharan Africa,L
Afghanistan,2003,1890.0,South Asia,L
Albania,2003,2770.0,Europe & Central Asia,H
Algeria,2003,2970.0,Middle East & North Africa,H
Angola,2003,1980.0,Sub-Saharan Africa,L
Antigua and Barbuda,2003,2070.0,Latin America & Caribbean,H
Argentina,2003,3010.0,Latin America & Caribbean,H
Armenia,2003,2430.0,Europe & Central Asia,H
Australia,2003,3100.0,East Asia & Pacific,H
Austria,2003,3610.0,Europe & Central Asia,H
Azerbaijan,2003,2550.0,Europe & Central Asia,M
Bahamas,2003,2690.0,,H
Bangladesh,2003,2350.0,South Asia,M
Barbados,2003,2840.0,Latin America & Caribbean,H
Belarus,2003,2820.0,Europe & Central Asia,H
Belgium,2003,3720.0,Europe & Central Asia,H
Belize,2003,2810.0,Latin America & Caribbean,M
Benin,2003,2360.0,Sub-Saharan Africa,L
Bolivia,2003,2120.0,Latin America & Caribbean,M
Bosnia and Herzegovina,2003,2830.0,Europe & Central Asia,H
Botswana,2003,2110.0,Sub-Saharan Africa,L
Brazil,2003,3070.0,Latin America & Caribbean,H
Brunei,2003,2980.0,East Asia & Pacific,H
Bulgaria,2003,2760.0,Europe & Central Asia,H
Burkina Faso,2003,2490.0,Sub-Saharan Africa,L
Cambodia,2003,2260.0,East Asia & Pacific,M
Cameroon,2003,2230.0,Sub-Saharan Africa,L
Canada,2003,3520.0,North America,H
Cape Verde,2003,2410.0,,H
Central African Republic,2003,1970.0,Sub-Saharan Africa,L
Chad,2003,2020.0,Sub-Saharan Africa,L
Chile,2003,2890.0,Latin America & Caribbean,H
China,2003,2830.0,East Asia & Pacific,H
Colombia,2003,2800.0,Latin America & Caribbean,H
"Congo, Rep.",2003,2240.0,Sub-Saharan Africa,L
Costa Rica,2003,2750.0,Latin America & Caribbean,H
Cote d'Ivoire,2003,2690.0,,L
Croatia,2003,2870.0,Europe & Central Asia,H
Cuba,2003,3250.0,Latin America & Caribbean,H
Cyprus,2003,2610.0,Europe & Central Asia,H
Czech Republic,2003,3320.0,Europe & Central Asia,H
Denmark,2003,3340.0,Europe & Central Asia,H
Djibouti,2003,2090.0,Middle East & North Africa,M
Dominica,2003,3010.0,Latin America & Caribbean,M
Dominican Republic,2003,2140.0,Latin America & Caribbean,H
Ecuador,2003,2200.0,Latin America & Caribbean,H
Egypt,2003,3380.0,Middle East & North Africa,M
El Salvador,2003,2600.0,Latin America & Caribbean,H
Estonia,2003,3070.0,Europe & Central Asia,H
Ethiopia,2003,1880.0,Sub-Saharan Africa,M
Fiji,2003,2890.0,East Asia & Pacific,M
Finland,2003,3150.0,Europe & Central Asia,H
France,2003,3590.0,Europe & Central Asia,H
Gabon,2003,2660.0,Sub-Saharan Africa,M
Gambia,2003,2460.0,,M
Georgia,2003,2860.0,Europe & Central Asia,H
Germany,2003,3390.0,Europe & Central Asia,H
Ghana,2003,2670.0,Sub-Saharan Africa,M
Greece,2003,3650.0,Europe & Central Asia,H
Grenada,2003,2310.0,Latin America & Caribbean,M
Guatemala,2003,2350.0,Latin America & Caribbean,M
Guinea,2003,2400.0,Sub-Saharan Africa,L
Guinea-Bissau,2003,2230.0,Sub-Saharan Africa,L
Guyana,2003,2710.0,Latin America & Caribbean,M
Haiti,2003,1870.0,Latin America & Caribbean,L
Honduras,2003,2480.0,Latin America & Caribbean,M
Hungary,2003,3060.0,Europe & Central Asia,H
Iceland,2003,3240.0,Europe & Central Asia,H
India,2003,2280.0,South Asia,M
Indonesia,2003,2470.0,East Asia & Pacific,M
Iran,2003,3040.0,Middle East & North Africa,H
Iraq,2003,2250.0,Middle East & North Africa,M
Ireland,2003,3590.0,Europe & Central Asia,H
Israel,2003,3580.0,Middle East & North Africa,H
Italy,2003,3620.0,Europe & Central Asia,H
Jamaica,2003,2810.0,Latin America & Caribbean,H
Japan,2003,2840.0,East Asia & Pacific,H
Jordan,2003,3080.0,Middle East & North Africa,H
Kazakhstan,2003,2970.0,Europe & Central Asia,M
Kenya,2003,2000.0,Sub-Saharan Africa,M
Kiribati,2003,2870.0,East Asia & Pacific,L
Kuwait,2003,3500.0,Middle East & North Africa,H
Kyrgyz Republic,2003,2620.0,Europe & Central Asia,M
Lao,2003,2180.0,,M
Latvia,2003,3050.0,Europe & Central Asia,H
Lebanon,2003,3200.0,Middle East & North Africa,H
Lesotho,2003,2520.0,Sub-Saharan Africa,L
Liberia,2003,2050.0,Sub-Saharan Africa,L
Lithuania,2003,3290.0,Europe & Central Asia,H
Luxembourg,2003,3490.0,Europe & Central Asia,H
"Macedonia, FYR",2003,2740.0,Europe & Central Asia,H
Madagascar,2003,1980.0,Sub-Saharan Africa,L
Malawi,2003,2170.0,Sub-Saharan Africa,L
Malaysia,2003,2790.0,East Asia & Pacific,H
Maldives,2003,2400.0,South Asia,H
Mali,2003,2520.0,Sub-Saharan Africa,L
Malta,2003,3370.0,Middle East & North Africa,H
Mauritania,2003,2710.0,Sub-Saharan Africa,M
Mauritius,2003,2960.0,Sub-Saharan Africa,H
Mexico,2003,3110.0,Latin America & Caribbean,H
Moldova,2003,2560.0,Europe & Central Asia,M
Mongolia,2003,2220.0,East Asia & Pacific,M
Montenegro,2003,,Europe & Central Asia,H
Morocco,2003,3200.0,Middle East & North Africa,H
Mozambique,2003,2090.0,Sub-Saharan Africa,L
Myanmar,2003,2060.0,East Asia & Pacific,M
Namibia,2003,2250.0,Sub-Saharan Africa,L
Nepal,2003,2340.0,South Asia,M
Netherlands,2003,3140.0,Europe & Central Asia,H
New Zealand,2003,3120.0,East Asia & Pacific,H
Nicaragua,2003,2320.0,Latin America & Caribbean,H
Niger,2003,2400.0,Sub-Saharan Africa,L
Nigeria,2003,2610.0,Sub-Saharan Africa,L
North Korea,2003,2190.0,East Asia & Pacific,M
Norway,2003,3440.0,Europe & Central Asia,H
Oman,2003,2630.0,Middle East & North Africa,H
Pakistan,2003,2310.0,South Asia,M
Panama,2003,2370.0,Latin America & Caribbean,H
Paraguay,2003,2730.0,Latin America & Caribbean,H
Peru,2003,2280.0,Latin America & Caribbean,H
Philippines,2003,2390.0,East Asia & Pacific,M
Poland,2003,3420.0,Europe & Central Asia,H
Portugal,2003,3520.0,Europe & Central Asia,H
Romania,2003,3370.0,Europe & Central Asia,H
Russia,2003,3060.0,Europe & Central Asia,M
Rwanda,2003,2000.0,Sub-Saharan Africa,M
Samoa,2003,2830.0,East Asia & Pacific,M
Sao Tome and Principe,2003,2510.0,,M
Saudi Arabia,2003,3000.0,Middle East & North Africa,H
Senegal,2003,2220.0,Sub-Saharan Africa,M
Serbia,2003,,Europe & Central Asia,H
Sierra Leone,2003,2030.0,Sub-Saharan Africa,L
Slovak Republic,2003,2790.0,Europe & Central Asia,H
Slovenia,2003,3110.0,Europe & Central Asia,H
Solomon Islands,2003,2410.0,East Asia & Pacific,L
South Africa,2003,2930.0,Sub-Saharan Africa,L
South Korea,2003,3060.0,East Asia & Pacific,H
Spain,2003,3300.0,Europe & Central Asia,H
Sri Lanka,2003,2330.0,South Asia,H
St. Kitts and Nevis,2003,2460.0,Latin America & Caribbean,
St. Lucia,2003,2640.0,Latin America & Caribbean,H
St. Vincent and the Grenadines,2003,2690.0,Latin America & Caribbean,M
Sudan,2003,2280.0,Sub-Saharan Africa,M
Suriname,2003,2560.0,Latin America & Caribbean,M
Swaziland,2003,2440.0,Sub-Saharan Africa,L
Sweden,2003,3120.0,Europe & Central Asia,H
Switzerland,2003,3430.0,Europe & Central Asia,H
Tajikistan,2003,1960.0,Europe & Central Asia,M
Tanzania,2003,1980.0,Sub-Saharan Africa,L
Thailand,2003,2640.0,East Asia & Pacific,H
Timor-Leste,2003,2060.0,East Asia & Pacific,M
Togo,2003,2200.0,Sub-Saharan Africa,L
Trinidad and Tobago,2003,2750.0,Latin America & Caribbean,H
Tunisia,2003,3240.0,Middle East & North Africa,H
Turkey,2003,3590.0,Europe & Central Asia,H
Turkmenistan,2003,2740.0,Europe & Central Asia,M
Uganda,2003,2380.0,Sub-Saharan Africa,L
Ukraine,2003,3050.0,Europe & Central Asia,M
United Arab Emirates,2003,3340.0,Middle East & North Africa,H
United Kingdom,2003,3400.0,Europe & Central Asia,H
United States,2003,3780.0,North America,H
Uruguay,2003,2840.0,Latin America & Caribbean,H
Uzbekistan,2003,2350.0,Europe & Central Asia,M
Vanuatu,2003,2750.0,East Asia & Pacific,L
Venezuela,2003,2420.0,Latin America & Caribbean,H
Vietnam,2003,2420.0,East Asia & Pacific,H
Yemen,2003,2070.0,Middle East & North Africa,M
Zambia,2003,1900.0,Sub-Saharan Africa,L
Zimbabwe,2003,2010.0,Sub-Saharan Africa,L
Afghanistan,2004,1970.0,South Asia,L
Albania,2004,2790.0,Europe & Central Asia,H
Algeria,2004,2990.0,Middle East & North Africa,H
Angola,2004,2030.0,Sub-Saharan Africa,L
Antigua and Barbuda,2004,2110.0,Latin America & Caribbean,H
Argentina,2004,3030.0,Latin America & Caribbean,H
Armenia,2004,2550.0,Europe & Central Asia,H
Australia,2004,3050.0,East Asia & Pacific,H
Austria,2004,3610.0,Europe & Central Asia,H
Azerbaijan,2004,2640.0,Europe & Central Asia,M
Bahamas,2004,2660.0,,H
Bangladesh,2004,2380.0,South Asia,M
Barbados,2004,2770.0,Latin America & Caribbean,H
Belarus,2004,2900.0,Europe & Central Asia,H
Belgium,2004,3720.0,Europe & Central Asia,H
Belize,2004,2780.0,Latin America & Caribbean,M
Benin,2004,2460.0,Sub-Saharan Africa,L
Bolivia,2004,2050.0,Latin America & Caribbean,M
Bosnia and Herzegovina,2004,3090.0,Europe & Central Asia,H
Botswana,2004,2190.0,Sub-Saharan Africa,L
Brazil,2004,3080.0,Latin America & Caribbean,H
Brunei,2004,3000.0,East Asia & Pacific,H
Bulgaria,2004,2760.0,Europe & Central Asia,H
Burkina Faso,2004,2510.0,Sub-Saharan Africa,L
Cambodia,2004,2280.0,East Asia & Pacific,M
Cameroon,2004,2250.0,Sub-Saharan Africa,L
Canada,2004,3530.0,North America,H
Cape Verde,2004,2520.0,,H
Central African Republic,2004,1990.0,Sub-Saharan Africa,L
Chad,2004,2030.0,Sub-Saharan Africa,L
Chile,2004,2920.0,Latin America & Caribbean,H
China,2004,2860.0,East Asia & Pacific,H
Colombia,2004,2780.0,Latin America & Caribbean,H
"Congo, Rep.",2004,2260.0,Sub-Saharan Africa,L
Costa Rica,2004,2760.0,Latin America & Caribbean,H
Cote d'Ivoire,2004,2740.0,,L
Croatia,2004,2940.0,Europe & Central Asia,H
Cuba,2004,3350.0,Latin America & Caribbean,H
Cyprus,2004,2600.0,Europe & Central Asia,H
Czech Republic,2004,3320.0,Europe & Central Asia,H
Denmark,2004,3380.0,Europe & Central Asia,H
Djibouti,2004,2140.0,Middle East & North Africa,M
Dominica,2004,2960.0,Latin America & Caribbean,M
Dominican Republic,2004,2220.0,Latin America & Caribbean,H
Ecuador,2004,2230.0,Latin America & Caribbean,H
Egypt,2004,3310.0,Middle East & North Africa,M
El Salvador,2004,2570.0,Latin America & Caribbean,H
Estonia,2004,3080.0,Europe & Central Asia,H
Ethiopia,2004,1880.0,Sub-Saharan Africa,M
Fiji,2004,2900.0,East Asia & Pacific,M
Finland,2004,3190.0,Europe & Central Asia,H
France,2004,3560.0,Europe & Central Asia,H
Gabon,2004,2680.0,Sub-Saharan Africa,M
Gambia,2004,2470.0,,M
Georgia,2004,2900.0,Europe & Central Asia,H
Germany,2004,3410.0,Europe & Central Asia,H
Ghana,2004,2680.0,Sub-Saharan Africa,M
Greece,2004,3720.0,Europe & Central Asia,H
Grenada,2004,2380.0,Latin America & Caribbean,M
Guatemala,2004,2320.0,Latin America & Caribbean,M
Guinea,2004,2430.0,Sub-Saharan Africa,L
Guinea-Bissau,2004,2260.0,Sub-Saharan Africa,L
Guyana,2004,2690.0,Latin America & Caribbean,M
Haiti,2004,1890.0,Latin America & Caribbean,L
Honduras,2004,2480.0,Latin America & Caribbean,M
Hungary,2004,3190.0,Europe & Central Asia,H
Iceland,2004,3290.0,Europe & Central Asia,H
India,2004,2260.0,South Asia,M
Indonesia,2004,2470.0,East Asia & Pacific,M
Iran,2004,3090.0,Middle East & North Africa,H
Iraq,2004,2370.0,Middle East & North Africa,M
Ireland,2004,3570.0,Europe & Central Asia,H
Israel,2004,3620.0,Middle East & North Africa,H
Italy,2004,3630.0,Europe & Central Asia,H
Jamaica,2004,2790.0,Latin America & Caribbean,H
Japan,2004,2840.0,East Asia & Pacific,H
Jordan,2004,3120.0,Middle East & North Africa,H
Kazakhstan,2004,2980.0,Europe & Central Asia,M
Kenya,2004,2020.0,Sub-Saharan Africa,M
Kiribati,2004,2840.0,East Asia & Pacific,L
Kuwait,2004,3510.0,Middle East & North Africa,H
Kyrgyz Republic,2004,2740.0,Europe & Central Asia,M
Lao,2004,2210.0,,M
Latvia,2004,3080.0,Europe & Central Asia,H
Lebanon,2004,3180.0,Middle East & North Africa,H
Lesotho,2004,2540.0,Sub-Saharan Africa,L
Liberia,2004,2090.0,Sub-Saharan Africa,L
Lithuania,2004,3360.0,Europe & Central Asia,H
Luxembourg,2004,3490.0,Europe & Central Asia,H
"Macedonia, FYR",2004,2870.0,Europe & Central Asia,H
Madagascar,2004,1980.0,Sub-Saharan Africa,L
Malawi,2004,2170.0,Sub-Saharan Africa,L
Malaysia,2004,2830.0,East Asia & Pacific,H
Maldives,2004,2440.0,South Asia,H
Mali,2004,2540.0,Sub-Saharan Africa,L
Malta,2004,3370.0,Middle East & North Africa,H
Mauritania,2004,2600.0,Sub-Saharan Africa,M
Mauritius,2004,3020.0,Sub-Saharan Africa,H
Mexico,2004,3110.0,Latin America & Caribbean,H
Moldova,2004,2580.0,Europe & Central Asia,M
Mongolia,2004,2230.0,East Asia & Pacific,M
Montenegro,2004,,Europe & Central Asia,H
Morocco,2004,3260.0,Middle East & North Africa,H
Mozambique,2004,2060.0,Sub-Saharan Africa,L
Myanmar,2004,2090.0,East Asia & Pacific,M
Namibia,2004,2270.0,Sub-Saharan Africa,L
Nepal,2004,2370.0,South Asia,M
Netherlands,2004,3200.0,Europe & Central Asia,H
New Zealand,2004,3160.0,East Asia & Pacific,H
Nicaragua,2004,2360.0,Latin America & Caribbean,H
Niger,2004,2450.0,Sub-Saharan Africa,L
Nigeria,2004,2660.0,Sub-Saharan Africa,L
North Korea,2004,2210.0,East Asia & Pacific,M
Norway,2004,3480.0,Europe & Central Asia,H
Oman,2004,2660.0,Middle East & North Africa,H
Pakistan,2004,2340.0,South Asia,M
Panama,2004,2250.0,Latin America & Caribbean,H
Paraguay,2004,2660.0,Latin America & Caribbean,H
Peru,2004,2300.0,Latin America & Caribbean,H
Philippines,2004,2460.0,East Asia & Pacific,M
Poland,2004,3380.0,Europe & Central Asia,H
Portugal,2004,3540.0,Europe & Central Asia,H
Romania,2004,3350.0,Europe & Central Asia,H
Russia,2004,3110.0,Europe & Central Asia,M
Rwanda,2004,1970.0,Sub-Saharan Africa,M
Samoa,2004,2880.0,East Asia & Pacific,M
Sao Tome and Principe,2004,2510.0,,M
Saudi Arabia,2004,2960.0,Middle East & North Africa,H
Senegal,2004,2250.0,Sub-Saharan Africa,M
Serbia,2004,,Europe & Central Asia,H
Sierra Leone,2004,2020.0,Sub-Saharan Africa,L
Slovak Republic,2004,2820.0,Europe & Central Asia,H
Slovenia,2004,3160.0,Europe & Central Asia,H
Solomon Islands,2004,2400.0,East Asia & Pacific,L
South Africa,2004,2940.0,Sub-Saharan Africa,L
South Korea,2004,3100.0,East Asia & Pacific,H
Spain,2004,3250.0,Europe & Central Asia,H
Sri Lanka,2004,2350.0,South Asia,H
St. Kitts and Nevis,2004,2470.0,Latin America & Caribbean,
St. Lucia,2004,2650.0,Latin America & Caribbean,H
St. Vincent and the Grenadines,2004,2710.0,Latin America & Caribbean,M
Sudan,2004,2270.0,Sub-Saharan Africa,M
Suriname,2004,2560.0,Latin America & Caribbean,M
Swaziland,2004,2470.0,Sub-Saharan Africa,L
Sweden,2004,3150.0,Europe & Central Asia,H
Switzerland,2004,3410.0,Europe & Central Asia,H
Tajikistan,2004,1980.0,Europe & Central Asia,M
Tanzania,2004,2100.0,Sub-Saharan Africa,L
Thailand,2004,2650.0,East Asia & Pacific,H
Timor-Leste,2004,2040.0,East Asia & Pacific,M
Togo,2004,2250.0,Sub-Saharan Africa,L
Trinidad and Tobago,2004,2780.0,Latin America & Caribbean,H
Tunisia,2004,3250.0,Middle East & North Africa,H
Turkey,2004,3610.0,Europe & Central Asia,H
Turkmenistan,2004,2810.0,Europe & Central Asia,M
Uganda,2004,2350.0,Sub-Saharan Africa,L
Ukraine,2004,3190.0,Europe & Central Asia,M
United Arab Emirates,2004,3290.0,Middle East & North Africa,H
United Kingdom,2004,3450.0,Europe & Central Asia,H
United States,2004,3810.0,North America,H
Uruguay,2004,2830.0,Latin America & Caribbean,H
Uzbekistan,2004,2390.0,Europe & Central Asia,M
Vanuatu,2004,2750.0,East Asia & Pacific,L
Venezuela,2004,2490.0,Latin America & Caribbean,H
Vietnam,2004,2480.0,East Asia & Pacific,H
Yemen,2004,2070.0,Middle East & North Africa,M
Zambia,2004,1870.0,Sub-Saharan Africa,L
Zimbabwe,2004,2040.0,Sub-Saharan Africa,L
Afghanistan,2005,1950.0,South Asia,L
Albania,2005,2870.0,Europe & Central Asia,H
Algeria,2005,2960.0,Middle East & North Africa,H
Angola,2005,2080.0,Sub-Saharan Africa,L
Antigua and Barbuda,2005,2330.0,Latin America & Caribbean,H
Argentina,2005,3110.0,Latin America & Caribbean,H
Armenia,2005,2670.0,Europe & Central Asia,H
Australia,2005,3100.0,East Asia & Pacific,H
Austria,2005,3640.0,Europe & Central Asia,H
Azerbaijan,2005,2840.0,Europe & Central Asia,M
Bahamas,2005,2650.0,,H
Bangladesh,2005,2370.0,South Asia,M
Barbados,2005,2890.0,Latin America & Caribbean,H
Belarus,2005,2990.0,Europe & Central Asia,H
Belgium,2005,3720.0,Europe & Central Asia,H
Belize,2005,2820.0,Latin America & Caribbean,M
Benin,2005,2440.0,Sub-Saharan Africa,L
Bolivia,2005,2110.0,Latin America & Caribbean,M
Bosnia and Herzegovina,2005,3040.0,Europe & Central Asia,H
Botswana,2005,2200.0,Sub-Saharan Africa,L
Brazil,2005,3080.0,Latin America & Caribbean,H
Brunei,2005,2980.0,East Asia & Pacific,H
Bulgaria,2005,2720.0,Europe & Central Asia,H
Burkina Faso,2005,2460.0,Sub-Saharan Africa,L
Cambodia,2005,2330.0,East Asia & Pacific,M
Cameroon,2005,2310.0,Sub-Saharan Africa,L
Canada,2005,3480.0,North America,H
Cape Verde,2005,2520.0,,H
Central African Republic,2005,2030.0,Sub-Saharan Africa,L
Chad,2005,2030.0,Sub-Saharan Africa,L
Chile,2005,2910.0,Latin America & Caribbean,H
China,2005,2880.0,East Asia & Pacific,H
Colombia,2005,2730.0,Latin America & Caribbean,H
"Congo, Rep.",2005,2040.0,Sub-Saharan Africa,L
Costa Rica,2005,2810.0,Latin America & Caribbean,H
Cote d'Ivoire,2005,2790.0,,L
Croatia,2005,2980.0,Europe & Central Asia,H
Cuba,2005,3250.0,Latin America & Caribbean,H
Cyprus,2005,2570.0,Europe & Central Asia,H
Czech Republic,2005,3320.0,Europe & Central Asia,H
Denmark,2005,3410.0,Europe & Central Asia,H
Djibouti,2005,2270.0,Middle East & North Africa,M
Dominica,2005,2920.0,Latin America & Caribbean,M
Dominican Republic,2005,2330.0,Latin America & Caribbean,H
Ecuador,2005,2250.0,Latin America & Caribbean,H
Egypt,2005,3370.0,Middle East & North Africa,M
El Salvador,2005,2570.0,Latin America & Caribbean,H
Estonia,2005,3170.0,Europe & Central Asia,H
Ethiopia,2005,1980.0,Sub-Saharan Africa,M
Fiji,2005,2940.0,East Asia & Pacific,M
Finland,2005,3200.0,Europe & Central Asia,H
France,2005,3540.0,Europe & Central Asia,H
Gabon,2005,2720.0,Sub-Saharan Africa,M
Gambia,2005,2440.0,,M
Georgia,2005,2980.0,Europe & Central Asia,H
Germany,2005,3450.0,Europe & Central Asia,H
Ghana,2005,2750.0,Sub-Saharan Africa,M
Greece,2005,3590.0,Europe & Central Asia,H
Grenada,2005,2370.0,Latin America & Caribbean,M
Guatemala,2005,2380.0,Latin America & Caribbean,M
Guinea,2005,2440.0,Sub-Saharan Africa,L
Guinea-Bissau,2005,2270.0,Sub-Saharan Africa,L
Guyana,2005,2690.0,Latin America & Caribbean,M
Haiti,2005,1880.0,Latin America & Caribbean,L
Honduras,2005,2490.0,Latin America & Caribbean,M
Hungary,2005,3270.0,Europe & Central Asia,H
Iceland,2005,3320.0,Europe & Central Asia,H
India,2005,2270.0,South Asia,M
Indonesia,2005,2470.0,East Asia & Pacific,M
Iran,2005,3070.0,Middle East & North Africa,H
Iraq,2005,2350.0,Middle East & North Africa,M
Ireland,2005,3490.0,Europe & Central Asia,H
Israel,2005,3630.0,Middle East & North Africa,H
Italy,2005,3570.0,Europe & Central Asia,H
Jamaica,2005,2800.0,Latin America & Caribbean,H
Japan,2005,2830.0,East Asia & Pacific,H
Jordan,2005,3120.0,Middle East & North Africa,H
Kazakhstan,2005,3030.0,Europe & Central Asia,M
Kenya,2005,2160.0,Sub-Saharan Africa,M
Kiribati,2005,2940.0,East Asia & Pacific,L
